customer_id;edad;genero;estado_civil;nivel_educativo;ingreso_mensual;tipo_empleo;dependientes;tipo_vivienda;meses_en_centrales;productos_financieros_activos;score_crediticio_bureau;dias_mora_actual;max_dias_mora_12m;cliente_existente;meses_como_cliente;compras_promedio_mensual;num_compras_6m;categoria_principal;canal_aplicacion;monto_solicitado;plazo_meses;default;antiguedad_laboral_años
CUST_008288;22;O;Soltero;Primaria;9716448;Independiente;0;Propia;4;1;572;2;2;1;68;8376;4;Tecnología;Tienda_Física;2041731;24;0;3,5
CUST_008289;27;F;Soltero;Primaria;5164504;Empleado;1;Propia;73;3;627;0;0;1;16;14632;4;Deportes;Tienda_Física;1762176;18;0;0
CUST_008290;16;F;Soltero;Técnico;8947421;Independiente;2;Propia;37;5;625;0;0;1;3;770151;9;Hogar;Tienda_Física;1517940;18;1;-2
CUST_008291;33;M;Casado;Secundaria;6863263;Empleado;1;Arriendo;83;0;716;0;0;0;0;0;0;N/A;Tienda_Física;2366831;12;0;12,8
CUST_008292;61;M;Divorciado;Primaria;6004535;Empleado;0;Propia;4;2;750;0;0;1;23;691650;3;Electrodomésticos;Online;1446092;48;0;41,5
CUST_008293;44;F;Divorciado;Secundaria;5519251;Empleado;0;Propia;23;3;583;0;9;1;3;231515;3;Deportes;Tienda_Física;2132973;18;1;20,6
CUST_008294;61;M;Casado;Universitario;3113844;Empleado;1;Arriendo;24;2;697;0;3;1;4;4509;3;Electrodomésticos;Online;768191;18;0;42
CUST_008295;45;F;Casado;Universitario;3024487;Empleado;0;Propia;48;1;535;11;11;1;11;22591;6;Ropa;Call_Center;1232888;36;0;27
CUST_008296;47;F;Soltero;Primaria;5494697;Empleado;2;Familiar;126;2;699;0;0;1;29;172041;5;Ropa;Tienda_Física;2567607;18;0;26,9
CUST_008297;58;F;Soltero;Técnico;7164773;Empleado;0;Propia;0;2;631;0;0;0;0;0;0;N/A;Tienda_Física;2698198;36;0;32,2
CUST_008298;39;M;Divorciado;Secundaria;7507504;Empleado;1;Propia;37;1;849;0;8;1;23;248153;6;Electrodomésticos;Tienda_Física;901226;18;0;20
CUST_008299;32;F;Soltero;Universitario;3573919;Empleado;1;Arriendo;1;1;605;0;0;1;0;86475;5;Deportes;App_Móvil;1696353;18;0;13,1
CUST_008300;47;F;Casado;Técnico;7663592;Empleado;1;Propia;19;3;643;0;10;1;14;304046;4;Deportes;Tienda_Física;2894593;24;1;25
CUST_008301;52;F;Soltero;Posgrado;3618779;Independiente;2;Arriendo;68;0;588;0;0;1;4;263932;3;Tecnología;Tienda_Física;2810260;36;0;29,5
CUST_008302;29;F;Soltero;Primaria;8404193;Empleado;2;Familiar;29;4;751;0;0;0;0;0;0;N/A;Online;2996002;48;0;9,3
CUST_008303;26;F;Casado;Técnico;3632792;Empleado;1;Propia;68;4;599;0;2;1;21;7329;7;Electrodomésticos;Call_Center;537368;24;1;2,6
CUST_008304;36;F;Casado;Secundaria;3696816;Empleado;0;Familiar;36;3;726;0;0;1;46;15186;1;Ropa;Tienda_Física;1807537;6;1;17,4
CUST_008305;44;M;Casado;Técnico;5577949;Empleado;2;Propia;84;7;796;0;0;1;28;13283;0;Deportes;Tienda_Física;2598002;12;0;24,6
CUST_008306;44;F;Soltero;Universitario;2559546;Empleado;1;Arriendo;56;2;544;0;1;1;14;268579;2;Ropa;Online;660782;6;0;24,4
CUST_008307;17;M;Soltero;Posgrado;3356930;Empleado;2;Propia;46;4;670;0;0;1;17;4697;5;Hogar;Tienda_Física;2947347;12;0;-1
CUST_008308;57;M;Casado;Técnico;5611629;Empleado;0;Familiar;49;3;662;0;0;0;0;0;0;N/A;Tienda_Física;1045838;12;0;38,3
CUST_008309;27;M;Soltero;Universitario;1640263;Empleado;0;Arriendo;30;4;546;0;0;1;17;510920;3;Tecnología;Tienda_Física;2528344;48;1;7,8
CUST_008310;31;F;Casado;Secundaria;5336118;Empleado;1;Familiar;68;0;551;0;0;0;0;0;0;N/A;Tienda_Física;1990838;18;0;12,9
CUST_008311;24;M;Soltero;Primaria;8532917;Independiente;3;Arriendo;22;0;492;0;0;0;0;0;0;N/A;App_Móvil;1069096;24;0;2,4
CUST_008312;67;M;Casado;Universitario;1746493;Empleado;2;Arriendo;2;2;504;0;0;0;0;0;0;N/A;Call_Center;2080353;48;1;45,5
CUST_008313;37;F;Casado;Secundaria;3396119;Empleado;1;Arriendo;49;2;716;0;0;1;4;57821;2;Tecnología;Tienda_Física;1050014;18;0;17,2
CUST_008314;24;F;Null;Primaria;3568856;Empleado;1;Arriendo;48;4;482;0;0;1;11;9631;3;Tecnología;Online;1183317;18;1;4,8
CUST_008315;45;M;Casado;Secundaria;9924328;Empleado;2;Arriendo;5;4;650;0;3;1;1;216990;4;Ropa;Online;2499066;18;0;25,3
CUST_008316;44;F;Soltero;Técnico;3309263;Empleado;1;Arriendo;10;5;725;4;4;0;0;0;0;N/A;Tienda_Física;2889301;12;0;17,7
CUST_008317;32;F;Soltero;Primaria;6116977;Empleado;2;Arriendo;10;6;676;0;0;0;0;0;0;N/A;Online;2430498;6;0;11,2
CUST_008318;45;M;Soltero;Universitario;3162848;Empleado;3;Arriendo;32;0;582;0;0;1;2;50363;5;Deportes;Call_Center;1036790;18;0;23,1
CUST_008319;25;F;Soltero;Técnico;6174981;Empleado;0;Familiar;29;2;839;0;0;0;0;0;0;N/A;Tienda_Física;1870945;24;0;6,2
CUST_008320;29;F;Soltero;Técnico;8995022;Empleado;1;Familiar;4;4;643;1;1;0;0;0;0;N/A;Tienda_Física;2218898;24;0;10,7
CUST_008321;16;F;Soltero;Secundaria;8307248;Independiente;1;Propia;20;1;623;0;25;0;0;0;0;N/A;Online;2991579;6;0;-2
CUST_008322;19;F;Null;Técnico;5451447;Pensionado;0;Propia;0;4;766;0;0;1;19;60158;2;Hogar;Tienda_Física;2068253;12;0;0
CUST_008323;56;F;Soltero;Universitario;1272470;Empleado;1;Familiar;6;4;715;0;0;0;0;0;0;N/A;Call_Center;1127893;24;0;34,2
CUST_008324;54;M;Null;Posgrado;2049079;Empleado;0;Propia;2;3;612;0;0;1;25;1568;2;Electrodomésticos;Tienda_Física;2043547;18;0;31,5
CUST_008325;35;F;Divorciado;Null;2928298;Empleado;2;Propia;24;4;684;14;14;1;11;183322;2;Hogar;Tienda_Física;3032435;18;0;13,2
CUST_008326;54;M;Divorciado;Técnico;5445403;Empleado;2;Arriendo;2;0;678;0;0;1;16;102228;4;Deportes;Tienda_Física;1743313;36;0;28,7
CUST_008327;33;M;Divorciado;Null;1124818;Independiente;0;Arriendo;108;0;772;0;0;1;21;36407;5;Deportes;Call_Center;924348;36;0;14,8
CUST_008328;32;M;Casado;Secundaria;7441825;Independiente;2;Arriendo;35;1;576;0;0;1;10;12799;3;Electrodomésticos;Tienda_Física;1116489;6;0;8,2
CUST_008329;35;F;Casado;Primaria;2773385;Independiente;1;Propia;53;5;781;0;0;1;9;41791;3;Tecnología;Tienda_Física;2328022;18;0;13,8
CUST_008330;33;M;Casado;Universitario;3711059;Empleado;2;Propia;19;0;616;0;11;1;1;465290;5;Tecnología;Online;1558749;18;0;14,4
CUST_008331;32;M;Casado;Secundaria;2761788;Empleado;0;Arriendo;107;4;695;3;3;0;0;0;0;N/A;Tienda_Física;1246227;48;0;10,6
CUST_008332;48;M;Viudo;Primaria;7276149;Empleado;0;Propia;53;1;562;4;4;1;9;37713;3;Deportes;Online;1937417;12;1;27,8
CUST_008333;36;F;Casado;Posgrado;1041824;Empleado;0;Familiar;13;1;513;0;11;1;16;482919;4;Hogar;Call_Center;2350394;6;0;16,7
CUST_008334;43;F;Soltero;Universitario;3901176;Independiente;0;Arriendo;4;2;560;0;0;1;1;554068;7;Deportes;Tienda_Física;2791808;12;0;24,1
CUST_008335;47;F;Casado;Secundaria;4306455;Empleado;1;Propia;22;5;649;0;3;1;17;80079;1;Electrodomésticos;Tienda_Física;1064298;18;0;27,1
CUST_008336;39;M;Casado;Universitario;2140064;Empleado;1;Familiar;28;3;753;0;0;1;22;182970;6;Hogar;Tienda_Física;2964429;12;0;20,2
CUST_008337;23;M;Casado;Universitario;2035146;Empleado;0;Propia;27;2;670;0;0;0;0;0;0;N/A;App_Móvil;1255630;48;0;4,7
CUST_008338;18;F;Soltero;Posgrado;2535543;Independiente;1;Propia;101;4;796;0;5;0;0;0;0;N/A;Tienda_Física;2748288;18;0;0
CUST_008339;36;F;Casado;Técnico;7240267;Empleado;0;Familiar;42;0;695;1;1;0;0;0;0;N/A;Online;1792164;18;0;15,3
CUST_008340;32;M;Soltero;Universitario;1113757;Empleado;2;Familiar;22;4;632;0;0;0;0;0;0;N/A;Tienda_Física;1091281;24;0;12,6
CUST_008341;36;M;Divorciado;Universitario;1121534;Empleado;0;Arriendo;44;2;774;0;0;0;0;0;0;N/A;Tienda_Física;1916192;24;0;16,2
CUST_008342;34;M;Soltero;Universitario;2901126;Empleado;1;Propia;15;6;686;0;0;0;0;0;0;N/A;Online;568611;24;0;10
CUST_008343;66;F;Divorciado;Universitario;1244655;Independiente;0;Propia;57;1;613;17;17;1;15;199493;6;Deportes;App_Móvil;3067132;18;0;46,8
CUST_008344;19;M;Soltero;Técnico;7462902;Empleado;0;Propia;76;2;690;0;0;1;48;343976;5;Tecnología;Tienda_Física;877845;24;0;0
CUST_008345;16;F;Soltero;Técnico;8867256;Independiente;0;Arriendo;105;2;659;0;0;1;13;81607;3;Deportes;App_Móvil;1812026;6;0;-2
CUST_008346;38;M;Casado;Null;2571420;Empleado;2;Arriendo;1;1;623;0;7;1;3;31003;7;Ropa;Tienda_Física;2390854;24;0;19,3
CUST_008347;30;M;Soltero;Secundaria;5863872;Empleado;1;Propia;12;3;579;2;2;0;0;0;0;N/A;Tienda_Física;1746171;12;0;8,8
CUST_008348;38;M;Casado;Primaria;2815866;Independiente;1;Propia;6;1;688;0;7;1;15;51418;2;Ropa;Tienda_Física;2012575;36;0;18,3
CUST_008349;42;F;Soltero;Universitario;1953798;Independiente;0;Arriendo;39;6;578;0;1;1;15;27407;6;Hogar;Online;2648972;18;0;21,9
CUST_008350;50;F;Casado;Secundaria;3537870;Pensionado;0;Familiar;10;4;608;0;0;1;15;23971;3;Electrodomésticos;Tienda_Física;1530338;24;0;27,4
CUST_008351;16;M;Soltero;Técnico;6882720;Empleado;2;Arriendo;22;0;681;7;7;1;9;19016;5;Deportes;Tienda_Física;560021;12;0;-2
CUST_008352;28;F;Casado;Primaria;9433439;Empleado;1;Arriendo;55;1;579;0;0;1;61;6911;3;Tecnología;Tienda_Física;1675805;18;1;4,7
CUST_008353;40;M;Soltero;Técnico;8819290;Independiente;0;Arriendo;68;0;673;0;13;1;1;210407;0;Ropa;Tienda_Física;800107;6;0;21,5
CUST_008354;44;F;Casado;Posgrado;1542902;Pensionado;1;Familiar;33;3;596;0;50;1;7;55932;2;Electrodomésticos;Online;2785071;18;0;25,2
CUST_008355;61;F;Casado;Universitario;2991744;Independiente;1;Familiar;21;2;563;0;0;0;0;0;0;N/A;Call_Center;1243352;12;0;41,4
CUST_008356;46;M;Divorciado;Secundaria;6924257;Independiente;0;Familiar;2;5;753;0;8;1;13;225959;5;Electrodomésticos;Online;1905079;36;0;24,2
CUST_008357;34;F;Casado;Null;1284467;Empleado;0;Arriendo;48;1;720;0;12;0;0;0;0;N/A;Call_Center;2643161;6;1;13,9
CUST_008358;24;F;Casado;Secundaria;5556924;Empleado;3;Propia;44;2;651;0;0;1;31;396883;5;Electrodomésticos;Call_Center;700594;18;0;0
CUST_008359;28;M;Soltero;Técnico;7356821;Independiente;1;Arriendo;9;1;689;0;0;0;0;0;0;N/A;Tienda_Física;1842229;6;0;9,9
CUST_008360;27;F;Casado;Técnico;6590400;Empleado;0;Arriendo;47;2;713;0;3;1;44;9251;8;Hogar;Tienda_Física;1040746;24;0;8,1
CUST_008361;42;M;Casado;Null;1416398;Pensionado;2;Arriendo;9;3;592;0;12;1;16;26173;8;Ropa;Call_Center;2301071;12;0;23,3
CUST_008362;38;F;Divorciado;Primaria;9924227;Empleado;0;Propia;40;2;722;0;0;0;0;0;0;N/A;Online;709134;18;0;15,9
CUST_008363;19;M;Soltero;Universitario;2593050;Empleado;2;Arriendo;5;4;567;0;0;1;9;68343;5;Electrodomésticos;Call_Center;1738303;12;1;0
CUST_008364;29;F;Divorciado;Secundaria;5255675;Empleado;2;Propia;87;4;746;0;0;0;0;0;0;N/A;Tienda_Física;1264166;6;0;11
CUST_008365;45;M;Casado;Primaria;5428676;Empleado;2;Propia;18;3;515;0;0;1;9;72330;7;Ropa;Call_Center;2078319;18;0;22,5
CUST_008366;39;M;Casado;Posgrado;3542327;Independiente;0;Propia;33;3;639;0;0;1;22;53021;6;Electrodomésticos;Online;2992307;24;0;19,7
CUST_008367;41;M;Casado;Técnico;9888437;Independiente;1;Arriendo;8;2;511;0;0;0;0;0;0;N/A;Online;2428168;24;1;22,1
CUST_008368;39;M;Casado;Universitario;3081100;Empleado;1;Propia;68;4;724;0;0;1;5;277420;7;Ropa;Call_Center;846041;18;0;20,4
CUST_008369;54;F;Casado;Secundaria;8311594;Empleado;0;Propia;124;3;783;0;10;1;8;113450;2;Electrodomésticos;Tienda_Física;1790596;18;0;27,2
CUST_008370;37;M;Casado;Universitario;1147800;Empleado;1;Arriendo;13;3;733;0;0;0;0;0;0;N/A;Call_Center;2960615;6;0;10,5
CUST_008371;30;F;Casado;Universitario;3294718;Empleado;2;Familiar;8;0;601;0;0;1;71;29518;8;Ropa;Tienda_Física;2187959;6;0;11,8
CUST_008372;24;M;Soltero;Técnico;6868557;Empleado;1;Arriendo;27;2;557;0;0;0;0;0;0;N/A;Call_Center;1107438;24;1;5,2
CUST_008373;37;F;Casado;Técnico;7173665;Independiente;2;Propia;114;5;850;0;0;1;86;16234;4;Hogar;App_Móvil;713438;12;0;15,9
CUST_008374;16;F;Soltero;Null;3353946;Independiente;1;Arriendo;51;2;850;0;0;1;12;150071;5;Ropa;Tienda_Física;2978557;24;0;-2
CUST_008375;32;O;Null;Universitario;3219689;Empleado;0;Arriendo;148;4;589;3;3;1;44;142379;3;Tecnología;Tienda_Física;2128317;6;0;12,4
CUST_008376;32;O;Casado;Técnico;8381206;Empleado;0;Arriendo;74;2;726;0;0;0;0;0;0;N/A;Tienda_Física;545834;18;0;11,5
CUST_008377;18;F;Soltero;Universitario;3585481;Independiente;2;Propia;41;3;570;0;0;1;42;440164;4;Deportes;Tienda_Física;2734962;18;1;0
CUST_008378;23;F;Casado;Universitario;2364531;Empleado;3;Arriendo;7;0;527;0;0;1;27;66599;2;Deportes;Tienda_Física;2967962;6;0;0
CUST_008379;44;M;Soltero;Primaria;4574286;Empleado;1;Arriendo;76;1;669;0;0;1;0;40049;6;Tecnología;Tienda_Física;2973017;6;0;22,1
CUST_008380;37;F;Soltero;Técnico;5475705;Independiente;1;Arriendo;33;3;654;1;1;0;0;0;0;N/A;Online;1862448;24;1;18,6
CUST_008381;36;F;Casado;Null;1153480;Empleado;2;Propia;21;2;725;0;0;0;0;0;0;N/A;Online;672291;24;0;14,2
CUST_008382;38;M;Casado;Posgrado;2592819;Empleado;0;Arriendo;24;1;493;0;1;0;0;0;0;N/A;Tienda_Física;1332546;12;1;19,8
CUST_008383;36;F;Soltero;Universitario;2928752;Empleado;0;Arriendo;119;1;686;4;4;0;0;0;0;N/A;App_Móvil;1064624;18;1;15,9
CUST_008384;49;M;Casado;Secundaria;6847456;Empleado;2;Propia;0;2;644;0;10;1;0;88404;5;Electrodomésticos;Online;2064367;24;0;28,8
CUST_008385;36;F;Viudo;Null;3122727;Independiente;1;Propia;49;1;850;0;9;0;0;0;0;N/A;Online;2920123;24;0;13,5
CUST_008386;17;M;Soltero;Técnico;9772477;Empleado;1;Propia;51;6;579;0;0;0;0;0;0;N/A;Tienda_Física;1627092;12;0;-1
CUST_008387;54;F;Soltero;Secundaria;4455838;Empleado;2;Propia;3;3;652;0;18;1;13;14091;5;Electrodomésticos;Tienda_Física;2498473;6;0;29,8
CUST_008388;39;F;Null;Universitario;3249260;Independiente;1;Arriendo;121;3;812;0;0;1;23;222621;3;Ropa;Tienda_Física;848896;12;0;17,7
CUST_008389;27;F;Soltero;Universitario;2651110;Empleado;2;Propia;24;2;838;0;0;1;2;161805;1;Ropa;App_Móvil;2988639;18;0;8,9
CUST_008390;19;F;Soltero;Secundaria;9097450;Empleado;0;Arriendo;45;2;788;0;0;1;3;60653;4;Ropa;App_Móvil;1236256;18;0;0,5
CUST_008391;39;F;Casado;Posgrado;2260872;Empleado;2;Arriendo;20;2;679;9;9;1;11;20061;3;Tecnología;Online;944498;18;0;20,9
CUST_008392;33;M;Casado;Posgrado;1683668;Empleado;1;Propia;13;3;653;4;4;1;29;26511;2;Tecnología;Tienda_Física;534287;6;0;10,6
CUST_008393;53;M;Casado;Primaria;7012274;Independiente;2;Arriendo;30;3;576;0;0;1;22;17863;0;Ropa;Tienda_Física;1075751;6;0;34,4
CUST_008394;30;M;Null;Posgrado;1017945;Empleado;1;Arriendo;80;2;806;1;1;0;0;0;0;N/A;App_Móvil;981078;6;0;11,9
CUST_008395;24;M;Soltero;Posgrado;1533644;Empleado;2;Propia;36;6;622;0;0;0;0;0;0;N/A;Online;2951470;18;0;5,6
CUST_008396;45;M;Casado;Primaria;6929547;Independiente;4;Arriendo;38;5;616;0;0;1;8;51352;7;Deportes;Online;814754;12;1;24,5
CUST_008397;46;F;Viudo;Secundaria;7874285;Empleado;1;Arriendo;13;2;668;0;7;1;11;21311;3;Electrodomésticos;Call_Center;1189449;18;1;25,9
CUST_008398;37;F;Null;Técnico;9013288;Empleado;0;Propia;9;2;525;0;0;0;0;0;0;N/A;Online;847862;24;0;18,2
CUST_008399;43;F;Soltero;Secundaria;6234673;Independiente;1;Arriendo;35;3;675;0;0;1;1;12261;6;Hogar;Tienda_Física;682192;36;0;16,4
CUST_008400;34;M;Casado;Universitario;2039256;Empleado;0;Propia;5;2;577;0;3;0;0;0;0;N/A;Call_Center;1002820;6;0;10,2
CUST_008401;37;M;Casado;Secundaria;5846760;Independiente;4;Arriendo;21;1;714;0;0;0;0;0;0;N/A;Tienda_Física;1568892;18;1;17,9
CUST_008402;48;F;Casado;Null;1093937;Empleado;0;Propia;10;3;847;0;0;1;0;349969;3;Hogar;Tienda_Física;1087849;6;0;28,1
CUST_008403;42;M;Casado;Null;1716098;Empleado;4;Propia;44;4;734;0;0;1;44;43365;4;Tecnología;Online;1890729;12;0;21,8
CUST_008404;32;M;Casado;Secundaria;3646187;Empleado;1;Propia;27;3;526;0;0;0;0;0;0;N/A;Online;1617698;6;0;9,8
CUST_008405;51;M;Soltero;Técnico;9408815;Empleado;2;Propia;3;4;644;0;0;0;0;0;0;N/A;Call_Center;2389632;18;0;31,3
CUST_008406;16;M;Soltero;Técnico;9273640;Independiente;2;Propia;29;0;601;0;0;1;20;116286;5;Tecnología;Tienda_Física;2728431;18;0;-2
CUST_008407;59;M;Casado;Técnico;9554252;Independiente;3;Familiar;33;0;674;0;0;0;0;0;0;N/A;Online;1093743;12;0;39,4
CUST_008408;16;M;Soltero;Técnico;6038684;Empleado;2;Familiar;12;3;704;0;4;0;0;0;0;N/A;Online;2860355;36;0;-2
CUST_008409;27;M;Casado;Secundaria;4232440;Independiente;1;Arriendo;14;3;609;0;0;0;0;0;0;N/A;Tienda_Física;988114;18;0;6,6
CUST_008410;34;F;Null;Primaria;7996546;Empleado;0;Arriendo;74;5;709;0;0;1;4;35613;6;Tecnología;Call_Center;2903542;12;0;10,7
CUST_008411;33;M;Casado;Secundaria;6957539;Independiente;1;Propia;4;0;693;0;0;0;0;0;0;N/A;Tienda_Física;1479700;36;0;14,8
CUST_008412;47;M;Casado;Posgrado;2121367;Empleado;2;Arriendo;123;2;663;0;0;0;0;0;0;N/A;Tienda_Física;2468569;36;0;22
CUST_008413;22;F;Null;Secundaria;3412463;Empleado;1;Arriendo;8;6;675;0;0;1;12;37852;5;Deportes;Online;1152842;12;0;0
CUST_008414;38;F;Casado;Primaria;3664304;Empleado;3;Arriendo;9;5;490;0;6;1;1;31605;7;Hogar;Call_Center;2395654;12;1;14,9
CUST_008415;28;M;Soltero;Universitario;1242112;Empleado;1;Arriendo;17;2;733;0;0;0;0;0;0;N/A;Tienda_Física;2306709;24;0;9,5
CUST_008416;38;F;Casado;Primaria;9983133;Empleado;3;Arriendo;106;3;850;1;1;0;0;0;0;N/A;Online;1426450;6;0;19,1
CUST_008417;34;M;Soltero;Primaria;3747438;Empleado;1;Propia;81;6;744;0;0;1;14;51716;2;Deportes;Tienda_Física;1703931;48;0;4,2
CUST_008418;36;M;Casado;Universitario;2153186;Empleado;0;Familiar;49;5;758;1;1;1;22;104853;3;Tecnología;App_Móvil;1307707;24;0;9
CUST_008419;28;O;Null;Técnico;5145274;Empleado;0;Propia;56;2;797;0;0;0;0;0;0;N/A;Online;519066;36;0;9,2
CUST_008420;28;F;Soltero;Primaria;4525445;Empleado;0;Arriendo;26;3;630;0;0;1;7;55617;1;Tecnología;Tienda_Física;761172;12;1;8,3
CUST_008421;38;M;Casado;Técnico;7824859;Empleado;2;Propia;84;3;741;0;0;1;29;14343;4;Hogar;Tienda_Física;2055263;12;0;19,5
CUST_008422;46;F;Casado;Técnico;6898729;Empleado;1;Arriendo;4;0;633;0;0;1;22;41392;1;Tecnología;Online;1001052;48;0;27,1
CUST_008423;27;F;Soltero;Técnico;9254702;Independiente;0;Arriendo;28;3;671;0;0;1;44;31919;3;Tecnología;Call_Center;1555431;12;1;8,4
CUST_008424;24;M;Casado;Universitario;2657920;Pensionado;0;Propia;62;3;842;0;0;1;33;24915;2;Deportes;Tienda_Física;1905957;24;0;5,7
CUST_008425;42;M;Casado;Secundaria;6807479;Empleado;0;Arriendo;30;3;719;4;4;1;3;332707;3;Tecnología;Tienda_Física;1596522;18;0;21,4
CUST_008426;34;M;Soltero;Técnico;8956540;Pensionado;1;Arriendo;60;4;510;0;0;1;47;1896255;8;Tecnología;App_Móvil;2291763;6;0;15,2
CUST_008427;44;F;Divorciado;Universitario;1391195;Empleado;2;Arriendo;6;2;575;0;0;1;29;16611;2;Ropa;Online;1301997;12;0;11,4
CUST_008428;24;M;Soltero;Posgrado;1827778;Independiente;1;Arriendo;1;2;586;0;0;1;5;210538;5;Deportes;Online;2288059;12;1;3,8
CUST_008429;16;F;Null;Universitario;3141792;Empleado;1;Familiar;29;2;708;0;15;1;17;81194;4;Tecnología;Online;1546460;6;0;-2
CUST_008430;28;M;Soltero;Técnico;6745453;Empleado;0;Arriendo;43;5;676;0;1;1;4;33329;3;Ropa;Online;2877226;12;0;2,7
CUST_008431;25;M;Casado;Técnico;8317072;Independiente;0;Arriendo;29;3;653;0;0;0;0;0;0;N/A;Tienda_Física;1142973;18;0;4,1
CUST_008432;34;F;Soltero;Técnico;3643757;Independiente;0;Arriendo;16;2;720;0;7;1;22;211706;5;Ropa;Online;632256;6;0;15,6
CUST_008433;27;F;Soltero;Universitario;2779441;Independiente;2;Arriendo;46;2;835;0;8;1;109;55337;4;Ropa;Online;705612;36;0;6,9
CUST_008434;43;M;Divorciado;Universitario;1058952;Empleado;0;Arriendo;95;4;599;0;33;1;28;65717;4;Hogar;Tienda_Física;637724;12;0;23,3
CUST_008435;31;M;Casado;Secundaria;5513435;Independiente;3;Familiar;30;2;809;0;2;0;0;0;0;N/A;Tienda_Física;2460293;12;0;8,7
CUST_008436;36;F;Divorciado;Secundaria;4717811;Empleado;1;Propia;6;2;544;0;0;0;0;0;0;N/A;Tienda_Física;1138344;6;0;14,4
CUST_008437;36;M;Casado;Técnico;6000187;Empleado;0;Arriendo;26;3;429;0;0;1;6;17009;5;Electrodomésticos;Online;2140378;18;1;16,6
CUST_008438;37;M;Viudo;Secundaria;4228950;Empleado;3;Propia;50;5;716;0;0;0;0;0;0;N/A;Tienda_Física;1750592;6;0;17,1
CUST_008439;34;F;Null;Null;3257354;Empleado;1;Propia;7;2;652;0;0;1;5;50989;3;Electrodomésticos;App_Móvil;885263;12;0;13,8
CUST_008440;41;F;Casado;Secundaria;4041546;Empleado;2;Familiar;21;3;602;0;0;1;2;77609;3;Hogar;Online;1965433;12;0;21,4
CUST_008441;25;M;Casado;Secundaria;4926575;Empleado;1;Arriendo;39;3;765;0;0;1;3;162426;3;Deportes;Online;2261558;12;0;6,7
CUST_008442;51;F;Divorciado;Universitario;1820241;Empleado;1;Arriendo;2;2;420;0;0;1;9;37862;3;Ropa;Tienda_Física;1025334;24;0;25,9
CUST_008443;32;F;Soltero;Primaria;8411853;Independiente;0;Arriendo;8;0;682;0;0;1;120;48029;3;Ropa;Tienda_Física;1470768;12;0;10,7
CUST_008444;19;M;Casado;Secundaria;3964256;Independiente;1;Arriendo;46;5;550;0;5;1;19;102230;3;Ropa;Tienda_Física;1761247;18;1;0
CUST_008445;37;F;Casado;Técnico;9663539;Independiente;2;Arriendo;13;3;744;5;5;0;0;0;0;N/A;Tienda_Física;2239839;24;0;16,5
CUST_008446;24;M;Casado;Técnico;5167194;Independiente;0;Familiar;3;0;528;0;0;1;1;17210;3;Tecnología;Online;896507;24;0;5,3
CUST_008447;42;M;Soltero;Secundaria;9623699;Independiente;3;Familiar;49;2;591;0;0;0;0;0;0;N/A;Tienda_Física;568966;18;0;21,7
CUST_008448;61;M;Casado;Técnico;8141019;Independiente;1;Arriendo;8;3;537;0;10;1;15;976349;4;Tecnología;Online;1700318;18;0;38,9
CUST_008449;25;M;Soltero;Secundaria;9866696;Empleado;1;Propia;3;1;636;0;0;1;7;250537;1;Hogar;Online;1601560;24;0;4,7
CUST_008450;38;F;Divorciado;Técnico;8888843;Empleado;0;Arriendo;35;3;636;0;0;0;0;0;0;N/A;Tienda_Física;1346071;6;0;18
CUST_008451;16;M;Soltero;Técnico;9147131;Empleado;2;Arriendo;86;1;597;0;0;0;0;0;0;N/A;Tienda_Física;2077630;6;0;-2
CUST_008452;40;F;Casado;Universitario;1801865;Independiente;2;Arriendo;23;3;546;0;15;0;0;0;0;N/A;Tienda_Física;1579965;24;1;17,7
CUST_008453;24;M;Null;Técnico;6216514;Empleado;0;Propia;9;3;630;0;3;0;0;0;0;N/A;Tienda_Física;679475;12;0;1,8
CUST_008454;27;M;Casado;Técnico;8179776;Pensionado;3;Arriendo;31;1;512;0;0;0;0;0;0;N/A;App_Móvil;1073900;12;0;4,8
CUST_008455;21;F;Null;Técnico;7198745;Empleado;1;Familiar;36;2;724;0;7;1;64;61633;3;Electrodomésticos;Online;2015466;12;0;2,2
CUST_008456;43;F;Casado;Secundaria;6178476;Empleado;0;Propia;100;2;691;0;7;0;0;0;0;N/A;Tienda_Física;1308057;18;0;22,1
CUST_008457;47;F;Casado;Secundaria;3161599;Empleado;0;Propia;124;3;654;0;0;0;0;0;0;N/A;Tienda_Física;1447202;36;1;24,5
CUST_008458;35;F;Casado;Universitario;1913651;Independiente;1;Familiar;15;1;818;0;0;1;6;10892;6;Deportes;Online;2150879;6;0;14,5
CUST_008459;24;M;Soltero;Secundaria;5218334;Empleado;0;Arriendo;47;3;572;0;0;0;0;0;0;N/A;Online;579590;18;0;1,5
CUST_008460;54;F;Soltero;Universitario;2710231;Empleado;1;Arriendo;71;1;710;0;0;1;16;52926;7;Hogar;Online;1914964;6;0;30,2
CUST_008461;25;M;Soltero;Primaria;2950125;Empleado;1;Propia;36;2;697;0;0;1;53;174054;2;Hogar;Online;1762882;18;0;6,4
CUST_008462;16;F;Null;Universitario;2935278;Independiente;2;Familiar;68;3;714;0;0;1;4;57204;3;Deportes;App_Móvil;852990;24;0;-2
CUST_008463;40;F;Casado;Null;2570062;Empleado;1;Arriendo;26;2;515;0;0;1;3;61710;3;Hogar;Online;2997859;24;0;19,2
